OrderID,Date,CustomerID,State,Category,Sub-Category,Quantity,Sales,Profit
O22400,2024-09-16,C1396,Georgia,Home,Furniture,2,502.99,28.35
O22401,2024-10-08,C1125,Florida,Sports,Outdoor,1,61.72,13.48
O22402,2024-10-10,C1015,Texas,Electronics,Laptop,2,1973.89,214.16
O22403,2024-11-09,C1180,New York,Electronics,Audio,2,227.67,49.56
O22404,2023-01-21,C1378,Georgia,Electronics,Laptop,3,3183.43,463.86
O22405,2023-07-19,C1010,California,Toys,Board Games,3,89.89,7.78
O22406,2023-09-02,C1452,Florida,Clothing,Shirts,5,111.95,23.55
O22407,2023-09-05,C1426,Florida,Electronics,Accessories,3,82.68,10.37
O22408,2024-07-17,C1201,California,Clothing,Pants,2,75.17,14.4
O22409,2024-10-07,C1149,Texas,Home,Bedding,1,96.61,21.01
O22410,2023-01-24,C1219,Georgia,Home,Furniture,3,661.68,160.52
O22411,2023-03-30,C1035,Georgia,Toys,Board Games,5,177.98,11.95
O22412,2023-02-25,C1082,New York,Clothing,Jackets,5,422.11,21.81
O22413,2023-03-30,C1427,Michigan,Clothing,Pants,2,82.69,13.2
O22414,2024-05-15,C1217,Ohio,Electronics,Audio,3,363.94,37.43
O22415,2023-03-12,C1350,Florida,Electronics,Accessories,3,89.73,12.91
O22416,2023-03-26,C1325,Ohio,Clothing,Jackets,5,323.83,20.9
O22417,2023-06-12,C1411,North Carolina,Clothing,Shoes,3,187.9,28.24
O22418,2023-08-08,C1474,Florida,Home,Bedding,2,231.99,17.39
O22419,2023-08-27,C1323,Texas,Electronics,Phone,1,551.89,120.16
O22420,2024-07-10,C1203,Michigan,Electronics,Audio,2,255.78,51.64
O22421,2023-03-19,C1484,Illinois,Beauty,Skincare,3,69.28,4.49
O22422,2023-09-08,C1486,California,Home,Decor,2,81.4,17.69
O22423,2023-10-08,C1289,Illinois,Toys,Action Figures,4,89.63,10.31
O22424,2024-02-02,C1147,Florida,Beauty,Skincare,4,141.01,17.0
O22425,2024-11-01,C1437,Georgia,Clothing,Shoes,3,155.6,13.38
O22426,2023-02-05,C1484,Illinois,Toys,Dolls,3,70.5,15.3
O22427,2023-04-14,C1131,Texas,Home,Furniture,1,194.28,25.44
O22428,2023-04-14,C1176,Pennsylvania,Electronics,Phone,2,764.49,45.69
O22429,2023-05-19,C1484,Illinois,Clothing,Pants,1,36.54,8.89
O22430,2024-05-28,C1215,Texas,Home,Furniture,3,,81.21
O22431,2024-09-09,C1425,Illinois,Clothing,Pants,3,112.5,26.69
O22432,2024-10-26,C1467,Georgia,Clothing,Shoes,5,269.89,29.75
O22433,2023-02-25,C1339,California,Clothing,Pants,1,42.04,9.09
O22434,2023-10-09,C1373,Pennsylvania,Electronics,Accessories,3,46.23,8.45
O22435,2023-12-08,C1428,New York,Electronics,Phone,4,1837.28,408.35
O22436,2024-02-27,C1360,New York,Electronics,Phone,5,2626.86,644.17
O22437,2024-04-05,C1135,New York,Electronics,Laptop,2,1691.07,379.3
O22438,2024-06-21,C1133,New York,Clothing,Shoes,5,358.46,46.86
O22439,2024-11-11,C1113,Georgia,Home,Furniture,2,450.4,95.89
O22440,2023-05-25,C1487,Texas,Electronics,Laptop,4,3280.24,630.89
O22441,2023-12-07,C1265,Ohio,Beauty,Makeup,2,59.65,3.72
O22442,2024-01-16,C1066,California,Beauty,Makeup,1,31.02,7.32
O22443,2024-01-24,C1499,North Carolina,Home,Furniture,2,520.78,74.57
O22444,2024-02-18,C1266,Pennsylvania,Toys,Board Games,2,67.27,5.17
O22445,2024-07-16,C1355,Pennsylvania,Clothing,Shirts,5,165.4,22.34
O22446,2023-05-03,C1085,New York,Electronics,Audio,4,521.57,88.99
O22447,2024-09-22,C1402,Florida,Beauty,Skincare,2,49.4,8.13
O22448,2024-09-25,C1108,Texas,Electronics,Accessories,1,35.59,5.87
O22449,2023-03-08,C1134,Michigan,Sports,Outdoor,5,429.23,43.42
O22450,2023-07-01,C1153,Florida,Home,Bedding,4,361.55,63.83
O22451,2024-01-09,C1193,Pennsylvania,Clothing,Jackets,4,371.23,85.93
O22452,2024-06-04,C1462,Ohio,Home,Furniture,3,1016.39,129.83
O22453,2023-01-30,C1195,New York,Home,Bedding,1,87.45,15.4
O22454,2023-08-12,C1196,Ohio,Electronics,Audio,5,525.03,51.87
O22455,2023-09-03,C1238,Pennsylvania,Clothing,Pants,5,239.82,14.31
O22456,2024-06-18,C1257,Pennsylvania,Toys,Puzzles,1,20.98,3.51
O22457,2024-07-12,C1455,Florida,Home,Decor,4,143.04,8.51
O22458,2023-03-16,C1194,New York,Electronics,Audio,2,241.11,46.95
O22459,2023-06-21,C1155,Texas,Clothing,Shoes,1,$61.55,11.33
O22460,2023-10-29,C1385,Georgia,Beauty,Hair,5,106.74,13.22
O22461,2023-01-22,C1163,Illinois,Home,Kitchen,1,47.32,6.26
O22462,2024-02-23,C1153,Florida,Home,Kitchen,4,251.01,58.62
O22463,2023-01-26,C1183,Michigan,Sports,Fitness,3,218.61,11.5
O22464,2023-06-03,C1145,California,Clothing,Pants,3,123.89,20.15
O22465,2024-01-29,C1385,Georgia,Home,Decor,2,71.75,16.84
O22466,2024-06-07,C1412,North Carolina,Beauty,Hair,2,40.58,9.45
O22467,2023-07-09,C1192,Michigan,Toys,Board Games,4,82.18,13.72
O22468,2023-10-10,C1120,Georgia,Clothing,Shoes,2,107.02,13.51
O22469,2023-08-04,C1410,New York,Electronics,Laptop,3,3046.62,212.6
O22470,2024-11-30,C1342,Texas,Toys,Board Games,4,139.63,11.83
O22471,2023-09-01,C1388,Ohio,Clothing,Shirts,4,93.66,17.41
O22472,2023-10-30,C1000,New York,Sports,Outdoor,4,274.09,14.62
O22473,2023-11-24,C1492,Texas,Electronics,Accessories,1,33.23,7.53
O22474,2024-11-06,C1070,Ohio,Clothing,Shirts,2,52.05,8.72
O22475,2023-01-08,C1177,New York,Electronics,Audio,5,589.01,34.77
O22476,2023-12-21,C1104,Michigan,Toys,Board Games,3,101.64,9.96
O22477,2024-04-20,C1403,Georgia,Beauty,Makeup,2,57.62,9.73
O22478,2024-07-23,C1378,Georgia,Home,Kitchen,3,211.35,12.07
O22479,2023-10-18,C1002,Ohio,Sports,Fitness,2,108.46,22.34
O22480,2024-04-01,C1280,Michigan,Electronics,Laptop,5,3942.97,922.59
O22481,2024-09-03,C1376,Georgia,Electronics,Phone,3,1265.8,306.63
O22482,2023-02-28,C1484,Illinois,Beauty,Hair,5,91.26,17.95
O22483,2023-05-23,C1195,New York,Beauty,Makeup,3,109.82,24.31
O22484,2024-02-24,C1191,Michigan,Beauty,Hair,1,22.04,3.79
O22485,2024-04-16,C1437,Georgia,Beauty,Hair,1,19.76,2.8
O22486,2023-10-02,C1089,Florida,Clothing,Pants,3,97.0,18.68
O22487,2024-11-09,C1409,California,Electronics,Accessories,3,62.99,5.97
O22488,2023-02-23,C1009,Pennsylvania,Sports,Fitness,5,394.43,28.38
O22489,2023-10-16,C1449,California,Clothing,Shirts,4,110.84,22.43
O22490,2024-03-17,C1405,Michigan,Clothing,Shirts,3,87.05,21.03
O22491,2024-05-30,C1140,North Carolina,Toys,Puzzles,2,29.4,4.87
O22492,2024-09-11,C1318,Texas,Clothing,Shoes,2,132.03,19.34
O22493,2024-09-16,C1414,Pennsylvania,Beauty,Hair,2,36.16,5.67
O22494,2024-11-07,C1100,California,Electronics,Accessories,1,32.16,4.69
O22495,2023-04-20,C1230,Ohio,Beauty,Hair,5,92.8,12.85
O22496,2023-08-30,C1316,New York,Home,Bedding,1,79.01,18.92
O22497,2024-02-06,C1038,Pennsylvania,Home,Furniture,2,517.4,75.52
O22498,2024-10-14,C1243,New York,Clothing,Jackets,3,246.47,16.32
O22499,2023-05-09,C1370,California,Clothing,Pants,2,90.94,18.47
O22500,2023-10-21,C1495,New York,Clothing,Shirts,3,60.55,7.77
O22501,2023-10-31,C1424,California,Clothing,Shirts,5,142.38,27.36
O22502,2024-01-24,C1477,Illinois,Home,Bedding,4,367.01,60.89
O22503,2024-03-12,C1439,California,Clothing,Pants,3,139.22,26.82
O22504,2024-05-06,C1328,Florida,Electronics,Laptop,1,1042.78,65.07
O22505,2024-09-29,C1453,Michigan,Electronics,Phone,2,634.97,36.05
O22506,2024-11-08,C1403,Georgia,Toys,Board Games,2,69.44,8.73
O22507,2023-02-09,C1358,Michigan,Electronics,Laptop,2,2095.13,395.21
O22508,2023-03-30,C1240,Michigan,Beauty,Makeup,3,$85.18,8.07
O22509,2024-09-14,C1290,California,Toys,Action Figures,5,76.57,10.47
O22510,2024-03-19,C1132,California,Toys,Board Games,3,100.46,24.73
O22511,2024-09-04,C1258,Illinois,Beauty,Makeup,1,35.6,3.31
O22512,2024-01-13,C1273,Michigan,Electronics,Phone,2,903.64,198.43
O22513,2024-10-17,C1469,North Carolina,Beauty,Makeup,3,127.66,27.46
O22514,2023-04-26,C1459,California,Home,Decor,2,73.18,16.7
O22515,2023-04-27,C1404,New York,Beauty,Skincare,1,20.61,4.8
O22516,2024-01-19,C1071,Texas,Beauty,Skincare,4,101.68,15.4
O22517,2024-08-24,C1214,Ohio,Electronics,Accessories,4,138.76,25.86
O22518,2023-03-15,C1176,Pennsylvania,Clothing,Shirts,4,100.54,17.47
O22519,2023-11-27,C1066,California,Home,Decor,2,62.44,6.98
O22520,2024-04-05,C1103,Florida,Toys,Action Figures,3,64.07,6.79
O22521,2024-11-10,C1218,Pennsylvania,Clothing,Shoes,2,109.06,12.9
O22522,2024-04-16,C1308,Ohio,Clothing,Pants,5,162.59,15.23
O22523,2024-07-10,C1021,California,Clothing,Pants,3,138.3,27.86
O22524,2023-03-20,C1242,Michigan,Home,Kitchen,1,70.51,17.13
O22525,2023-07-14,C1301,Illinois,Sports,Fitness,4,300.21,
O22526,2024-02-01,C1116,Georgia,Toys,Board Games,3,69.28,6.48
O22527,2024-10-17,C1389,Georgia,Clothing,Shoes,3,229.95,13.89
O22528,2024-10-26,C1318,Texas,Electronics,Audio,4,610.75,123.02
O22529,2023-06-01,C1424,California,Electronics,Laptop,1,1071.86,137.24
O22530,2023-07-17,C1107,Ohio,Clothing,Jackets,2,167.29,35.95
O22531,2024-02-02,C1057,Texas,Beauty,Makeup,2,70.96,14.61
O22532,2024-05-25,C1035,Georgia,Clothing,Jackets,3,255.74,44.78
O22533,2023-03-20,C1235,Ohio,Home,Kitchen,4,198.9,20.1
O22534,2023-04-12,C1012,Georgia,Beauty,Hair,5,91.83,6.5
O22535,2023-10-07,C1133,New York,Sports,Outdoor,1,72.96,7.33
O22536,2023-12-04,C1227,New York,Electronics,Phone,2,1091.08,165.79
O22537,2024-11-13,C1038,Pennsylvania,Electronics,Laptop,1,933.35,229.5
O22538,2024-04-02,C1333,California,Clothing,Pants,1,34.25,2.15
O22539,2023-03-12,C1214,Ohio,Toys,Board Games,1,22.83,2.06
O22540,2023-12-23,C1120,Georgia,Sports,Fitness,4,294.94,51.75
O22541,2024-08-31,C1027,Florida,Electronics,Accessories,4,100.86,11.18
O22542,2024-10-14,C1321,Ohio,Electronics,Audio,4,389.62,86.38
O22543,2023-01-26,C1487,Texas,Beauty,Skincare,3,118.3,9.21
O22544,2023-05-19,C1404,New York,Toys,Dolls,4,134.65,32.67
O22545,2024-02-11,C1488,North Carolina,Sports,Fitness,3,195.86,45.53
O22546,2023-05-30,C1475,North Carolina,Clothing,Pants,2,58.12,13.22
O22547,2023-07-07,C1233,Florida,Clothing,Jackets,2,189.06,16.0
O22548,2024-10-09,C1134,Michigan,Electronics,Laptop,2,1890.75,219.14
O22549,2023-06-11,C1172,Florida,Electronics,Accessories,2,66.93,14.11
O22550,2023-11-28,C1344,New York,Home,Bedding,2,162.86,34.45
O22551,2024-01-07,C1110,Texas,Clothing,Shoes,4,202.62,38.71
O22552,2024-01-17,C1405,Michigan,Electronics,Accessories,5,144.61,20.19
O22553,2024-06-17,C1215,Texas,Beauty,Skincare,4,123.14,13.83
O22554,2023-01-23,C1093,Illinois,Electronics,Accessories,5,133.54,32.4
O22555,2023-03-07,C1048,Illinois,Toys,Action Figures,4,95.56,7.44
O22556,2023-07-31,C1002,Ohio,Clothing,Shirts,2,36.97,2.17
O22557,2024-07-15,C1125,Florida,Beauty,Skincare,1,31.84,1.65
O22558,2023-07-05,C1151,Texas,Electronics,Phone,5,2547.35,522.22
O22559,2024-10-19,C1057,Texas,Toys,Action Figures,1,23.66,1.45
O22560,2023-02-09,C1200,Pennsylvania,Electronics,Laptop,2,1541.0,243.06
O22561,2023-04-19,C1092,Ohio,Clothing,Shirts,5,138.23,17.07
O22562,2023-12-24,C1320,Illinois,Toys,Dolls,1,26.79,2.13
O22563,2024-04-04,C1235,Ohio,Electronics,Phone,4,2073.24,410.75
O22564,2024-04-20,C1021,California,Clothing,Pants,2,69.36,4.23
O22565,2024-06-19,C1427,Michigan,Beauty,Makeup,4,123.76,14.07
O22566,2024-09-25,C1093,Illinois,Beauty,Makeup,4,133.78,21.73
O22567,2024-11-26,C1433,California,Electronics,Accessories,2,55.48,7.24
O22568,2023-03-10,C1095,Florida,Electronics,Accessories,5,178.35,18.16
O22569,2023-05-11,C1252,Georgia,Electronics,Phone,3,1530.5,359.97
O22570,2023-05-19,C1485,Michigan,Electronics,Phone,3,1678.82,396.53
O22571,2023-11-17,C1234,Texas,Sports,Fitness,2,109.53,14.59
O22572,2024-04-29,C1265,Ohio,Home,Furniture,3,542.78,69.88
O22573,2024-11-06,C1040,California,Clothing,Pants,1,38.93,4.34
O22574,2023-01-14,C1407,California,Sports,Accessories,5,121.24,26.81
O22575,2023-03-18,C1119,Illinois,Home,Kitchen,4,241.44,39.5
O22576,2023-09-08,C1212,Pennsylvania,Home,Bedding,4,314.47,21.35
O22577,2024-02-20,C1196,Ohio,Clothing,Jackets,2,167.35,36.93
O22578,2024-06-26,C1194,New York,Clothing,Jackets,4,282.42,44.33
O22579,2024-09-12,C1456,California,Home,Bedding,1,97.57,12.99
O22580,2023-12-26,C1275,Florida,Electronics,Audio,1,104.14,12.24
O22581,2024-03-10,C1440,California,Clothing,Shoes,2,86.44,6.04
O22582,2024-06-27,C1332,California,Electronics,Laptop,4,4060.46,979.95
O22583,2023-02-17,C1442,New York,Electronics,Audio,3,318.49,63.14
O22584,2023-07-08,C1106,Florida,Home,Furniture,3,904.41,69.06
O22585,2023-09-23,C1213,Texas,Home,Decor,5,158.16,24.08
O22586,2024-01-04,C1496,Illinois,Clothing,Shirts,2,43.83,7.06
O22587,2024-10-15,C1400,California,Clothing,Shoes,5,287.22,24.01
O22588,2023-01-12,C1029,California,Home,Decor,3,96.17,13.03
O22589,2023-02-09,C1414,Pennsylvania,Electronics,Phone,3,1528.39,273.81
O22590,2023-04-18,C1079,California,Home,Furniture,3,795.29,84.94
O22591,2024-03-24,C1211,Pennsylvania,Toys,Dolls,5,135.39,15.75
O22592,2024-04-09,C1042,California,Electronics,Phone,2,987.14,73.45
O22593,2024-09-19,C1406,New York,Toys,Puzzles,1,11.62,
O22594,2023-03-09,C1015,Texas,Toys,Board Games,1,37.76,6.3
O22595,2023-05-02,C1380,California,Electronics,Accessories,3,85.01,6.23
O22596,2024-09-16,C1326,Illinois,Electronics,Audio,2,224.83,38.89
O22597,2023-02-03,C1228,Michigan,Sports,Accessories,2,59.2,7.67
O22598,2023-03-15,C1430,California,Electronics,Phone,4,1921.61,356.72
O22599,2023-04-16,C1275,Florida,Beauty,Hair,4,59.01,6.67
O22600,2023-06-05,C1435,Pennsylvania,Home,Decor,5,190.09,31.12
O22601,2024-01-13,C1017,Florida,Clothing,Shirts,4,87.69,15.13
O22602,2024-03-11,C1012,Georgia,Electronics,Phone,5,2378.57,447.41
O22603,2024-05-25,C1234,Texas,Home,Decor,1,44.24,8.91
O22604,2024-09-09,C1475,North Carolina,Clothing,Pants,3,137.0,10.59
O22605,2023-12-24,C1250,New York,Toys,Action Figures,2,49.67,12.07
O22606,2024-01-31,C1410,New York,Beauty,Makeup,1,31.45,6.88
O22607,2024-02-01,C1473,Michigan,Beauty,Makeup,1,38.83,6.31
O22608,2024-02-12,C1255,Illinois,Clothing,Jackets,5,424.2,96.75
O22609,2023-05-11,C1306,Florida,Beauty,Makeup,3,104.14,13.17
O22610,2023-11-15,C1092,Ohio,Beauty,Makeup,5,155.3,8.83
O22611,2024-01-11,C1020,Illinois,Sports,Fitness,1,81.39,15.9
O22612,2024-02-16,C1234,Texas,Clothing,Shoes,2,110.75,26.43
O22613,2024-04-18,C1087,Pennsylvania,Toys,Board Games,4,122.45,10.09
O22614,2024-05-10,C1290,California,Home,Bedding,5,511.64,91.47
O22615,2023-11-03,C1080,Georgia,Clothing,Shirts,1,21.34,4.54
O22616,2024-08-05,C1226,North Carolina,Sports,Fitness,4,234.28,54.12
O22617,2024-11-25,C1194,New York,Electronics,Laptop,4,4958.7,522.18
O22618,2023-12-21,C1246,Florida,Electronics,Laptop,1,783.89,59.38
O22619,2024-02-11,C1311,California,Beauty,Skincare,3,111.83,11.13
O22620,2024-09-25,C1006,California,Electronics,Audio,1,119.05,19.71
O22621,2023-10-10,C1228,Michigan,Beauty,Hair,2,37.44,8.75
O22622,2023-12-29,C1460,California,Toys,Dolls,4,95.1,15.83
O22623,2024-09-09,C1106,Florida,Electronics,Laptop,2,1783.2,417.13
O22624,2024-11-11,C1292,Georgia,Clothing,Shirts,5,$150.09,30.62
O22625,2023-02-14,C1240,Michigan,Toys,Action Figures,4,89.07,15.11
O22626,2023-03-06,C1397,Florida,Home,Furniture,3,726.19,39.48
O22627,2023-06-18,C1363,Illinois,Sports,Outdoor,1,57.61,6.72
O22628,2024-02-09,C1137,Pennsylvania,Beauty,Skincare,5,150.46,9.25
O22629,2023-07-31,C1498,North Carolina,Clothing,Shoes,2,122.39,14.01
O22630,2024-01-14,C1359,Illinois,Electronics,Phone,5,2971.94,185.65
O22631,2023-02-06,C1146,Illinois,Sports,Outdoor,3,187.08,15.63
O22632,2023-12-14,C1332,California,Home,Decor,1,32.41,4.28
O22633,2024-01-17,C1206,California,Electronics,Accessories,5,138.19,21.14
O22634,2024-05-16,C1327,Illinois,Beauty,Skincare,2,59.5,5.56
O22635,2024-06-07,C1364,Michigan,Beauty,Skincare,5,152.05,29.88
O22636,2023-01-31,C1186,Georgia,Home,Decor,1,37.3,6.27
O22637,2024-07-22,C1412,North Carolina,Clothing,Shirts,5,89.47,16.85
O22638,2024-08-18,C1494,Florida,Home,Bedding,2,184.67,36.3
O22639,2023-05-14,C1308,Ohio,Toys,Puzzles,1,15.55,3.04
O22640,2023-11-10,C1378,Georgia,Beauty,Hair,3,60.68,14.4
O22641,2024-04-16,C1218,Pennsylvania,Sports,Fitness,3,204.41,19.92
O22642,2024-07-14,C1060,New York,Home,Decor,4,68.18,7.09
O22643,2024-10-01,C1328,Florida,Beauty,Skincare,5,162.78,11.21
O22644,2024-10-09,C1336,Georgia,Sports,Fitness,2,119.56,20.15
O22645,2024-11-23,C1269,New York,Electronics,Laptop,5,4914.25,634.12
O22646,2024-11-25,C1198,Michigan,Electronics,Phone,1,593.76,88.61
O22647,2023-06-01,C1209,Texas,Beauty,Skincare,4,89.83,7.54
O22648,2023-06-21,C1420,Ohio,Electronics,Audio,2,261.0,46.93
O22649,2024-06-27,C1435,Pennsylvania,Electronics,Phone,5,2036.66,353.98
O22650,2024-11-07,C1388,Ohio,Electronics,Laptop,2,1788.55,184.14
O22651,2023-07-12,C1452,Florida,Clothing,Shirts,1,24.53,3.51
O22652,2023-10-16,C1358,Michigan,Electronics,Phone,4,2226.93,509.66
O22653,2024-03-12,C1218,Pennsylvania,Clothing,Shirts,2,54.56,11.17
O22654,2023-09-08,C1317,Texas,Sports,Accessories,1,31.18,2.97
O22655,2023-09-24,C1009,Pennsylvania,Toys,Puzzles,3,33.91,7.66
O22656,2023-11-16,C1108,Texas,Toys,Board Games,2,37.37,2.37
O22657,2024-08-14,C1194,New York,Electronics,Laptop,4,4092.63,543.44
O22658,2024-09-02,C1143,New York,Toys,Puzzles,2,33.36,2.2
O22659,2024-09-16,C1080,Georgia,Toys,Dolls,2,42.52,9.99
O22660,2023-01-06,C1130,Florida,Home,Decor,1,36.82,2.14
O22661,2023-01-23,C1491,Pennsylvania,Electronics,Laptop,5,4358.74,349.78
O22662,2023-06-30,C1177,New York,Clothing,Pants,5,232.59,54.2
O22663,2023-08-16,C1141,Texas,Beauty,Hair,2,40.5,6.74
O22664,2024-09-26,C1001,North Carolina,Toys,Action Figures,4,90.8,18.98
O22665,2023-07-29,C1258,Illinois,Toys,Dolls,4,90.8,4.84
O22666,2024-03-02,C1197,Michigan,Home,Kitchen,1,62.57,8.37
O22667,2024-08-21,C1026,Texas,Clothing,Shoes,2,112.57,27.79
O22668,2023-09-15,C1006,California,Toys,Puzzles,2,27.22,4.52
O22669,2023-10-30,C1403,Georgia,Electronics,Audio,5,390.31,85.84
O22670,2024-11-05,C1185,Pennsylvania,Toys,Dolls,1,28.46,6.91
O22671,2023-09-12,C1167,Texas,Sports,Accessories,3,113.62,21.25
O22672,2024-05-17,C1117,Texas,Toys,Dolls,4,79.18,9.15
O22673,2024-10-13,C1165,Georgia,Clothing,Jackets,4,,39.47
O22674,2023-01-03,C1423,Florida,Clothing,Shirts,2,54.89,3.53
O22675,2023-04-12,C1481,Pennsylvania,Home,Kitchen,1,55.37,7.51
O22676,2024-01-21,C1223,New York,Beauty,Skincare,3,80.04,18.66
O22677,2024-01-27,C1063,New York,Home,Furniture,4,1177.08,171.4
O22678,2024-10-27,C1305,North Carolina,Home,Decor,1,40.64,9.44
O22679,2023-01-15,C1368,Texas,Electronics,Audio,3,384.38,82.04
O22680,2023-02-12,C1286,Florida,Toys,Puzzles,2,27.66,6.83
O22681,2023-03-06,C1126,Georgia,Toys,Puzzles,5,87.26,20.9
O22682,2023-03-11,C1342,Texas,Sports,Outdoor,4,279.84,53.53
O22683,2023-07-23,C1274,Florida,Clothing,Jackets,4,388.19,87.05
O22684,2023-09-05,C1221,Illinois,Toys,Puzzles,3,56.02,11.18
O22685,2024-01-02,C1024,Florida,Clothing,Pants,5,235.44,44.89
O22686,2024-06-04,C1306,Florida,Home,Bedding,1,94.63,18.27
O22687,2024-07-01,C1160,New York,Beauty,Hair,2,24.72,4.8
O22688,2023-02-27,C1363,Illinois,Electronics,Laptop,1,875.05,110.15
O22689,2024-04-12,C1009,Pennsylvania,Clothing,Jackets,3,303.54,40.89
O22690,2023-01-14,C1087,Pennsylvania,Toys,Action Figures,4,91.24,9.93
O22691,2023-01-29,C1339,California,Home,Bedding,4,383.51,30.55
O22692,2024-03-11,C1074,Pennsylvania,Electronics,Phone,1,448.94,63.61
O22693,2023-01-20,C1446,North Carolina,Clothing,Jackets,2,184.59,42.45
O22694,2023-02-20,C1169,Illinois,Home,Kitchen,3,137.53,24.79
O22695,2023-03-02,C1388,Ohio,Beauty,Hair,2,38.97,2.39
O22696,2023-07-26,C1484,Illinois,Electronics,Accessories,3,113.49,24.09
O22697,2023-08-26,C1378,Georgia,Beauty,Makeup,2,61.55,14.59
O22698,2024-07-15,C1445,Michigan,Electronics,Phone,1,545.69,117.81
O22699,2024-10-03,C1379,Texas,Electronics,Audio,5,441.86,86.39
O22700,2024-01-16,C1362,Florida,Electronics,Laptop,3,2435.86,194.93
O22701,2024-06-14,C1046,New York,Beauty,Makeup,1,$35.94,4.31
O22702,2024-07-20,C1085,New York,Electronics,Laptop,4,3790.95,618.14
O22703,2024-08-16,C1098,California,Toys,Dolls,4,131.01,8.56
O22704,2023-02-18,C1351,Georgia,Clothing,Shoes,2,110.93,7.9
O22705,2023-11-03,C1347,California,Sports,Accessories,4,130.7,30.96
O22706,2024-08-03,C1490,Florida,Beauty,Skincare,5,162.74,31.01
O22707,2024-09-30,C1483,Pennsylvania,Toys,Dolls,3,68.38,7.18
O22708,2024-11-10,C1155,Texas,Beauty,Skincare,2,68.6,7.92
O22709,2024-11-13,C1367,Michigan,Home,Kitchen,3,198.04,25.13
O22710,2023-07-07,C1073,Georgia,Beauty,Skincare,3,86.31,5.61
O22711,2023-07-21,C1130,Florida,Clothing,Pants,1,41.17,8.14
O22712,2023-10-28,C1024,Florida,Electronics,Audio,4,410.91,35.08
O22713,2024-04-10,C1141,Texas,Home,Bedding,3,234.13,49.41
O22714,2023-09-21,C1398,Ohio,Clothing,Jackets,5,398.71,87.39
O22715,2023-11-28,C1010,California,Clothing,Jackets,5,444.85,79.04
O22716,2024-01-18,C1438,Pennsylvania,Home,Furniture,4,949.97,193.77
O22717,2024-07-27,C1272,Georgia,Clothing,Pants,4,145.21,12.25
O22718,2023-02-17,C1061,Texas,Home,Decor,2,67.58,11.16
O22719,2023-05-01,C1270,Georgia,Electronics,Audio,2,269.83,50.02
O22720,2024-08-17,C1334,California,Sports,Outdoor,2,127.56,23.26
O22721,2023-08-18,C1121,Michigan,Sports,Accessories,4,135.5,9.95
O22722,2023-10-03,C1206,California,Sports,Accessories,3,96.91,11.52
O22723,2023-11-21,C1352,Pennsylvania,Clothing,Jackets,1,63.72,7.33
O22724,2024-03-29,C1064,Texas,Home,Furniture,2,482.35,79.35
O22725,2023-01-22,C1437,Georgia,Sports,Fitness,1,76.68,15.57
O22726,2023-01-30,C1494,Florida,Beauty,Hair,5,71.34,11.71
O22727,2023-08-30,C1206,California,Beauty,Makeup,4,118.26,23.77
O22728,2024-03-05,C1345,Illinois,Clothing,Pants,5,154.31,10.77
O22729,2024-04-22,C1360,New York,Home,Furniture,2,456.65,103.03
O22730,2024-11-14,C1074,Pennsylvania,Beauty,Makeup,3,121.34,19.09
O22731,2024-05-05,C1043,Michigan,Clothing,Pants,2,89.58,5.15
O22732,2024-05-13,C1360,New York,Home,Kitchen,1,55.45,9.91
O22733,2024-07-22,C1071,Texas,Beauty,Hair,2,46.17,7.09
O22734,2024-11-02,C1168,California,Toys,Board Games,3,98.96,9.31
O22735,2024-01-21,C1432,Illinois,Home,Kitchen,3,214.43,43.5
O22736,2023-10-02,C1223,New York,Home,Furniture,4,,233.57
O22737,2024-01-16,C1059,New York,Sports,Outdoor,4,345.88,39.62
O22738,2024-09-22,C1015,Texas,Home,Bedding,3,406.56,60.49
O22739,2023-03-08,C1310,Florida,Toys,Action Figures,3,57.21,4.33
O22740,2023-07-25,C1499,North Carolina,Toys,Board Games,1,29.71,7.01
O22741,2023-09-22,C1085,New York,Toys,Dolls,2,48.81,5.55
O22742,2023-11-05,C1119,Illinois,Toys,Puzzles,4,59.19,5.27
O22743,2024-01-05,C1094,Ohio,Clothing,Pants,1,43.35,6.32
O22744,2024-05-30,C1076,Ohio,Home,Furniture,2,504.36,29.58
O22745,2024-06-05,C1122,New York,Clothing,Shirts,4,79.53,8.0
O22746,2023-09-07,C1302,Illinois,Electronics,Laptop,1,902.44,57.33
O22747,2023-10-07,C1203,Michigan,Electronics,Laptop,5,4144.74,312.82
O22748,2023-11-21,C1354,California,Electronics,Phone,5,1851.81,134.13
O22749,2024-03-31,C1397,Florida,Beauty,Hair,4,93.74,21.04
O22750,2024-11-09,C1288,Texas,Clothing,Shirts,1,23.01,5.43
O22751,2024-11-27,C1243,New York,Electronics,Audio,2,253.8,36.78
